Name,Time.1,processed_all_vol
es31FD909_D6_D909.6,03:40:00,20
es31FD909_D6_D909.6,03:45:00,28
es31FD909_D6_D909.6,03:50:00,12
es31FD909_D6_D909.6,03:55:00,20
es31FD909_D6_D909.6,04:00:00,52
es31FD909_D6_D909.6,04:05:00,36
es31FD909_D6_D909.6,04:10:00,92
es31FD909_D6_D909.6,04:15:00,16
es31FD909_D6_D909.6,04:20:00,64
es31FD909_D6_D909.6,04:25:00,16
es31FD909_D6_D909.6,04:30:00,40
es31FD909_D6_D909.6,04:35:00,68
es31FD909_D6_D909.6,04:40:00,64
es31FD909_D6_D909.6,04:45:00,48
es31FD909_D6_D909.6,04:50:00,44
es31FD909_D6_D909.6,04:55:00,36
es31FD909_D6_D909.6,05:00:00,88
es31FD909_D6_D909.6,05:05:00,40
es31FD909_D6_D909.6,05:10:00,44
es31FD909_D6_D909.6,05:15:00,48
es31FD909_D6_D909.6,05:20:00,68
es31FD909_D6_D909.6,05:25:00,144
es31FD909_D6_D909.6,05:30:00,76
es31FD909_D6_D909.6,05:35:00,136
es31FD909_D6_D909.6,05:40:00,104
es31FD909_D6_D909.6,05:45:00,168
es31FD909_D6_D909.6,05:50:00,100
es31FD909_D6_D909.6,05:55:00,120
es31FD909_D6_D909.6,06:00:00,224
es31FD909_D6_D909.6,06:05:00,180
es31FD909_D6_D909.6,06:10:00,120
es31FD909_D6_D909.6,06:15:00,216
es31FD909_D6_D909.6,06:20:00,172
es31FD909_D6_D909.6,06:25:00,260
es31FD909_D6_D909.6,06:30:00,360
es31FD909_D6_D909.6,06:35:00,336
es31FD909_D6_D909.6,06:40:00,380
es31FD909_D6_D909.6,06:45:00,496
es31FD909_D6_D909.6,06:50:00,436
es31FD909_D6_D909.6,06:55:00,392
es31FD909_D6_D909.6,07:00:00,480
es31FD909_D6_D909.6,07:05:00,520
es31FD909_D6_D909.6,07:10:00,508
es31FD909_D6_D909.6,07:15:00,688
es31FD909_D6_D909.6,07:20:00,560
es31FD909_D6_D909.6,07:25:00,580
es31FD909_D6_D909.6,07:30:00,540
es31FD909_D6_D909.6,07:35:00,648
es31FD909_D6_D909.6,07:40:00,428
es31FD909_D6_D909.6,07:45:00,364
es31FD909_D6_D909.6,07:50:00,464
es31FD909_D6_D909.6,07:55:00,1100
es31FD909_D6_D909.6,08:00:00,1040
es31FD909_D6_D909.6,08:05:00,764
es31FD909_D6_D909.6,08:10:00,476
es31FD909_D6_D909.6,08:15:00,524
es31FD909_D6_D909.6,08:20:00,584
es31FD909_D6_D909.6,08:25:00,740
es31FD909_D6_D909.6,08:30:00,632
es31FD909_D6_D909.6,08:35:00,600
es31FD909_D6_D909.6,08:40:00,500
es31FD909_D6_D909.6,08:45:00,280
es31FD909_D6_D909.6,08:50:00,508
es31FD909_D6_D909.6,08:55:00,540
es31FD909_D6_D909.6,09:00:00,560
es31FD909_D6_D909.6,09:05:00,776
es31FD909_D6_D909.6,09:10:00,754.2857
es31FD909_D6_D909.6,09:15:00,1000
es31FD909_D6_D909.6,09:20:00,1656
es31FD909_D6_D909.6,09:25:00,2020
es31FD909_D6_D909.6,09:30:00,1914.2858
es31FD909_D6_D909.6,09:35:00,1216
es31FD909_D6_D909.6,09:40:00,1220
es31FD909_D6_D909.6,09:45:00,840
es31FD909_D6_D909.6,09:50:00,720
es31FD909_D6_D909.6,09:55:00,900
es31FD909_D6_D909.6,10:00:00,960
es31FD909_D6_D909.6,10:05:00,872
es31FD909_D6_D909.6,10:10:00,860
es31FD909_D6_D909.6,10:15:00,680
es31FD909_D6_D909.6,10:20:00,712
es31FD909_D6_D909.6,10:25:00,860
es31FD909_D6_D909.6,10:30:00,1008
es31FD909_D6_D909.6,10:35:00,1222.8572
es31FD909_D6_D909.6,10:40:00,1260
es31FD909_D6_D909.6,10:45:00,1400
es31FD909_D6_D909.6,10:50:00,1760
es31FD909_D6_D909.6,10:55:00,1660
es31FD909_D6_D909.6,11:00:00,1080
es31FD909_D6_D909.6,11:05:00,888
es31FD909_D6_D909.6,11:10:00,860
es31FD909_D6_D909.6,11:15:00,472
es31FD909_D6_D909.6,11:20:00,920
es31FD909_D6_D909.6,11:25:00,756
es31FD909_D6_D909.6,11:30:00,700
es31FD909_D6_D909.6,11:35:00,728
es31FD909_D6_D909.6,11:40:00,476
es31FD909_D6_D909.6,11:45:00,560
es31FD909_D6_D909.6,11:50:00,520
es31FD909_D6_D909.6,11:55:00,572
es31FD909_D6_D909.6,12:00:00,564
es31FD909_D6_D909.6,12:05:00,436
es31FD909_D6_D909.6,12:10:00,556
es31FD909_D6_D909.6,12:15:00,1120
es31FD909_D6_D909.6,12:20:00,1304
es31FD909_D6_D909.6,12:25:00,1300
es31FD909_D6_D909.6,12:30:00,840
es31FD909_D6_D909.6,12:35:00,788
es31FD909_D6_D909.6,12:40:00,700
es31FD909_D6_D909.6,12:45:00,684
es31FD909_D6_D909.6,12:50:00,772
es31FD909_D6_D909.6,12:55:00,740
es31FD909_D6_D909.6,13:00:00,648
es31FD909_D6_D909.6,13:05:00,600
es31FD909_D6_D909.6,13:10:00,980
es31FD909_D6_D909.6,13:15:00,1360
es31FD909_D6_D909.6,13:20:00,896
es31FD909_D6_D909.6,13:25:00,720
es31FD909_D6_D909.6,13:30:00,640
es31FD909_D6_D909.6,13:35:00,720
es31FD909_D6_D909.6,13:40:00,748
es31FD909_D6_D909.6,13:45:00,1160
es31FD909_D6_D909.6,13:50:00,976
es31FD909_D6_D909.6,13:55:00,980
es31FD909_D6_D909.6,14:00:00,960
es31FD909_D6_D909.6,14:05:00,684
es31FD909_D6_D909.6,14:10:00,660
es31FD909_D6_D909.6,14:15:00,1080
es31FD909_D6_D909.6,14:20:00,1232
es31FD909_D6_D909.6,14:25:00,1092
es31FD909_D6_D909.6,14:30:00,880
es31FD909_D6_D909.6,14:35:00,640
es31FD909_D6_D909.6,14:40:00,468
es31FD909_D6_D909.6,14:45:00,644
es31FD909_D6_D909.6,14:50:00,560
es31FD909_D6_D909.6,14:55:00,820
es31FD909_D6_D909.6,15:00:00,1320
es31FD909_D6_D909.6,15:05:00,856
es31FD909_D6_D909.6,15:10:00,620
es31FD909_D6_D909.6,15:15:00,840
es31FD909_D6_D909.6,15:20:00,632
es31FD909_D6_D909.6,15:25:00,612
es31FD909_D6_D909.6,15:30:00,592
es31FD909_D6_D909.6,15:35:00,800
es31FD909_D6_D909.6,15:40:00,540
es31FD909_D6_D909.6,15:45:00,652
es31FD909_D6_D909.6,15:50:00,752
es31FD909_D6_D909.6,15:55:00,748
es31FD909_D6_D909.6,16:00:00,516
es31FD909_D6_D909.6,16:05:00,436
es31FD909_D6_D909.6,16:10:00,584
es31FD909_D6_D909.6,16:15:00,1080
es31FD909_D6_D909.6,16:20:00,1468
es31FD909_D6_D909.6,16:25:00,1140
es31FD909_D6_D909.6,16:30:00,1605.7142
es31FD909_D6_D909.6,16:35:00,1560
es31FD909_D6_D909.6,16:40:00,1040
es31FD909_D6_D909.6,16:45:00,1360
es31FD909_D6_D909.6,16:50:00,1020
es31FD909_D6_D909.6,16:55:00,556
es31FD909_D6_D909.6,17:00:00,668
es31FD909_D6_D909.6,17:05:00,632
es31FD909_D6_D909.6,17:10:00,656
es31FD909_D6_D909.6,17:15:00,500
es31FD909_D6_D909.6,17:20:00,760
es31FD909_D6_D909.6,17:25:00,692
es31FD909_D6_D909.6,17:30:00,804
es31FD909_D6_D909.6,17:35:00,1040
es31FD909_D6_D909.6,17:40:00,724
es31FD909_D6_D909.6,17:45:00,504
es31FD909_D6_D909.6,17:50:00,312
es31FD909_D6_D909.6,17:55:00,324
es31FD909_D6_D909.6,18:00:00,624
es31FD909_D6_D909.6,18:05:00,792
es31FD909_D6_D909.6,18:10:00,868
es31FD909_D6_D909.6,18:15:00,488
es31FD909_D6_D909.6,18:20:00,392
es31FD909_D6_D909.6,18:25:00,524
es31FD909_D6_D909.6,18:30:00,356
es31FD909_D6_D909.6,18:35:00,292
es31FD909_D6_D909.6,18:40:00,620
es31FD909_D6_D909.6,18:45:00,732
es31FD909_D6_D909.6,18:50:00,516
es31FD909_D6_D909.6,18:55:00,620
es31FD909_D6_D909.6,19:00:00,400
es31FD909_D6_D909.6,19:05:00,744
es31FD909_D6_D909.6,19:10:00,520
es31FD909_D6_D909.6,19:15:00,416
es31FD909_D6_D909.6,19:20:00,224
es31FD909_D6_D909.6,19:25:00,396
es31FD909_D6_D909.6,19:30:00,640
es31FD909_D6_D909.6,19:35:00,420
es31FD909_D6_D909.6,19:40:00,428
es31FD909_D6_D909.6,19:45:00,532
es31FD909_D6_D909.6,19:50:00,336
es31FD909_D6_D909.6,19:55:00,260
es31FD909_D6_D909.6,20:00:00,352
es31FD909_D6_D909.6,20:05:00,304
es31FD909_D6_D909.6,20:10:00,500
es31FD909_D6_D909.6,20:15:00,612
es31FD909_D6_D909.6,20:20:00,716
es31FD909_D6_D909.6,20:25:00,372
es31FD909_D6_D909.6,20:30:00,376
es31FD909_D6_D909.6,20:35:00,220
es31FD909_D6_D909.6,20:40:00,172
es31FD909_D6_D909.6,20:45:00,232
es31FD909_D6_D909.6,20:50:00,200
es31FD909_D6_D909.6,20:55:00,232
es31FD909_D6_D909.6,21:00:00,132
es31FD909_D6_D909.6,21:05:00,164
es31FD909_D6_D909.6,21:10:00,160
es31FD909_D6_D909.6,21:15:00,288
es31FD909_D6_D909.6,21:20:00,140
es31FD909_D6_D909.6,21:25:00,144
es31FD909_D6_D909.6,21:30:00,196
es31FD909_D6_D909.6,21:35:00,200
es31FD909_D6_D909.6,21:40:00,196
es31FD909_D6_D909.6,21:45:00,96
es31FD909_D6_D909.6,21:50:00,144
es31FD909_D6_D909.6,21:55:00,172
es31FD909_D6_D909.6,22:00:00,80
es31FD909_D6_D909.6,22:05:00,80
es31FD909_D6_D909.6,22:10:00,64
es31FD909_D6_D909.6,22:15:00,144
es31FD909_D6_D909.6,22:20:00,96
es31FD909_D6_D909.6,22:25:00,124
es31FD909_D6_D909.6,22:30:00,68
es31FD909_D6_D909.6,22:35:00,48
es31FD909_D6_D909.6,22:40:00,164
es31FD909_D6_D909.6,22:45:00,124
es31FD909_D6_D909.6,22:50:00,128
es31FD909_D6_D909.6,22:55:00,76
es31FD909_D6_D909.6,23:00:00,120
es31FD909_D6_D909.6,23:05:00,60
es31FD909_D6_D909.6,23:10:00,60
es31FD909_D6_D909.6,23:15:00,24
es31FD909_D6_D909.6,23:20:00,80
es31FD909_D6_D909.6,23:25:00,76
es31FD909_D6_D909.6,23:30:00,84
es31FD909_D6_D909.6,23:35:00,52
es31FD909_D6_D909.6,23:40:00,28
es31FD909_D6_D909.6,23:45:00,88
es31FD909_D6_D909.6,23:50:00,24
es31FD909_D6_D909.6,23:55:00,104
es31FD909_D7_D909.7,00:05:00,16
es31FD909_D7_D909.7,00:10:00,8
es31FD909_D7_D909.7,00:15:00,0
es31FD909_D7_D909.7,00:20:00,12
es31FD909_D7_D909.7,00:25:00,8
es31FD909_D7_D909.7,00:30:00,16
es31FD909_D7_D909.7,00:35:00,12
es31FD909_D7_D909.7,00:40:00,12
es31FD909_D7_D909.7,00:45:00,0
es31FD909_D7_D909.7,00:50:00,28
es31FD909_D7_D909.7,00:55:00,20
es31FD909_D7_D909.7,01:00:00,0
es31FD909_D7_D909.7,01:05:00,12
es31FD909_D7_D909.7,01:10:00,16
es31FD909_D7_D909.7,01:15:00,8
es31FD909_D7_D909.7,01:20:00,12
es31FD909_D7_D909.7,01:25:00,0
es31FD909_D7_D909.7,01:30:00,0
es31FD909_D7_D909.7,01:35:00,12
es31FD909_D7_D909.7,01:40:00,0
es31FD909_D7_D909.7,01:45:00,0
es31FD909_D7_D909.7,01:50:00,0
es31FD909_D7_D909.7,01:55:00,0
es31FD909_D7_D909.7,02:00:00,24
es31FD909_D7_D909.7,02:05:00,0
es31FD909_D7_D909.7,02:10:00,0
es31FD909_D7_D909.7,02:15:00,0
es31FD909_D7_D909.7,02:20:00,0
es31FD909_D7_D909.7,02:25:00,0
es31FD909_D7_D909.7,02:30:00,12
es31FD909_D7_D909.7,02:35:00,0
es31FD909_D7_D909.7,02:40:00,0
es31FD909_D7_D909.7,02:45:00,0
es31FD909_D7_D909.7,02:50:00,0
es31FD909_D7_D909.7,02:55:00,0
es31FD909_D7_D909.7,03:00:00,12
es31FD909_D7_D909.7,03:05:00,4
es31FD909_D7_D909.7,03:10:00,20
es31FD909_D7_D909.7,03:15:00,0
es31FD909_D7_D909.7,03:20:00,0
es31FD909_D7_D909.7,03:25:00,0
es31FD909_D7_D909.7,03:30:00,0
es31FD909_D7_D909.7,03:35:00,0
es31FD909_D7_D909.7,03:40:00,8
es31FD909_D7_D909.7,03:45:00,16
es31FD909_D7_D909.7,03:50:00,0
es31FD909_D7_D909.7,03:55:00,36
es31FD909_D7_D909.7,04:00:00,0
es31FD909_D7_D909.7,04:05:00,0
es31FD909_D7_D909.7,04:10:00,0
es31FD909_D7_D909.7,04:15:00,0
es31FD909_D7_D909.7,04:20:00,0
es31FD909_D7_D909.7,04:25:00,0
es31FD909_D7_D909.7,04:30:00,0
es31FD909_D7_D909.7,04:35:00,0
es31FD909_D7_D909.7,04:40:00,12
es31FD909_D7_D909.7,04:45:00,0
es31FD909_D7_D909.7,04:50:00,12
es31FD909_D7_D909.7,04:55:00,8
es31FD909_D7_D909.7,05:00:00,4
es31FD909_D7_D909.7,05:05:00,0
es31FD909_D7_D909.7,05:10:00,0
es31FD909_D7_D909.7,05:15:00,12
es31FD909_D7_D909.7,05:20:00,12
es31FD909_D7_D909.7,05:25:00,48
es31FD909_D7_D909.7,05:30:00,12
es31FD909_D7_D909.7,05:35:00,20
es31FD909_D7_D909.7,05:40:00,28
es31FD909_D7_D909.7,05:45:00,60
es31FD909_D7_D909.7,05:50:00,48
es31FD909_D7_D909.7,05:55:00,0
es31FD909_D7_D909.7,06:00:00,60
es31FD909_D7_D909.7,06:05:00,88
es31FD909_D7_D909.7,06:10:00,80
es31FD909_D7_D909.7,06:15:00,96
es31FD909_D7_D909.7,06:20:00,104
es31FD909_D7_D909.7,06:25:00,76
es31FD909_D7_D909.7,06:30:00,120
es31FD909_D7_D909.7,06:35:00,144
es31FD909_D7_D909.7,06:40:00,200
es31FD909_D7_D909.7,06:45:00,232
es31FD909_D7_D909.7,06:50:00,200
es31FD909_D7_D909.7,06:55:00,232
es31FD909_D7_D909.7,07:00:00,276
es31FD909_D7_D909.7,07:05:00,208
es31FD909_D7_D909.7,07:10:00,236
es31FD909_D7_D909.7,07:15:00,264
es31FD909_D7_D909.7,07:20:00,204
es31FD909_D7_D909.7,07:25:00,236
es31FD909_D7_D909.7,07:30:00,172
es31FD909_D7_D909.7,07:35:00,208
es31FD909_D7_D909.7,07:40:00,164
es31FD909_D7_D909.7,07:45:00,216
es31FD909_D7_D909.7,07:50:00,152
es31FD909_D7_D909.7,07:55:00,208
es31FD909_D7_D909.7,08:00:00,216
es31FD909_D7_D909.7,08:05:00,172
es31FD909_D7_D909.7,08:10:00,148
es31FD909_D7_D909.7,08:15:00,220
es31FD909_D7_D909.7,08:20:00,184
es31FD909_D7_D909.7,08:25:00,192
es31FD909_D7_D909.7,08:30:00,200
es31FD909_D7_D909.7,08:35:00,192
es31FD909_D7_D909.7,08:40:00,188
es31FD909_D7_D909.7,08:45:00,208
es31FD909_D7_D909.7,08:50:00,244
es31FD909_D7_D909.7,08:55:00,244
es31FD909_D7_D909.7,09:00:00,160
es31FD909_D7_D909.7,09:05:00,208
es31FD909_D7_D909.7,09:10:00,240
es31FD909_D7_D909.7,09:15:00,248
es31FD909_D7_D909.7,09:20:00,192
es31FD909_D7_D909.7,09:25:00,236
es31FD909_D7_D909.7,09:30:00,232
es31FD909_D7_D909.7,09:35:00,208
es31FD909_D7_D909.7,09:40:00,268
es31FD909_D7_D909.7,09:45:00,244
es31FD909_D7_D909.7,09:50:00,212
es31FD909_D7_D909.7,09:55:00,216
es31FD909_D7_D909.7,10:00:00,196
es31FD909_D7_D909.7,10:05:00,224
es31FD909_D7_D909.7,10:10:00,256
es31FD909_D7_D909.7,10:15:00,216
es31FD909_D7_D909.7,10:20:00,124
es31FD909_D7_D909.7,10:25:00,168
es31FD909_D7_D909.7,10:30:00,188
es31FD909_D7_D909.7,10:35:00,180
es31FD909_D7_D909.7,10:40:00,204
es31FD909_D7_D909.7,10:45:00,192
es31FD909_D7_D909.7,10:50:00,148
es31FD909_D7_D909.7,10:55:00,180
es31FD909_D7_D909.7,11:00:00,176
es31FD909_D7_D909.7,11:05:00,156
es31FD909_D7_D909.7,11:10:00,168
es31FD909_D7_D909.7,11:15:00,132
es31FD909_D7_D909.7,11:20:00,144
es31FD909_D7_D909.7,11:25:00,112
es31FD909_D7_D909.7,11:30:00,104
es31FD909_D7_D909.7,11:35:00,164
es31FD909_D7_D909.7,11:40:00,140
es31FD909_D7_D909.7,11:45:00,164
es31FD909_D7_D909.7,11:50:00,92
es31FD909_D7_D909.7,11:55:00,116
es31FD909_D7_D909.7,12:00:00,140
es31FD909_D7_D909.7,12:05:00,104
es31FD909_D7_D909.7,12:10:00,188
es31FD909_D7_D909.7,12:15:00,128
es31FD909_D7_D909.7,12:20:00,140
es31FD909_D7_D909.7,12:25:00,104
es31FD909_D7_D909.7,12:30:00,92
es31FD909_D7_D909.7,12:35:00,140
es31FD909_D7_D909.7,12:40:00,108
es31FD909_D7_D909.7,12:45:00,88
es31FD909_D7_D909.7,12:50:00,156
es31FD909_D7_D909.7,12:55:00,104
es31FD909_D7_D909.7,13:00:00,136
es31FD909_D7_D909.7,13:05:00,88
es31FD909_D7_D909.7,13:10:00,144
es31FD909_D7_D909.7,13:15:00,164
es31FD909_D7_D909.7,13:20:00,152
es31FD909_D7_D909.7,13:25:00,160
es31FD909_D7_D909.7,13:30:00,192
es31FD909_D7_D909.7,13:35:00,108
es31FD909_D7_D909.7,13:40:00,192
es31FD909_D7_D909.7,13:45:00,228
es31FD909_D7_D909.7,13:50:00,128
es31FD909_D7_D909.7,13:55:00,100
es31FD909_D7_D909.7,14:00:00,132
es31FD909_D7_D909.7,14:05:00,96
es31FD909_D7_D909.7,14:10:00,104
es31FD909_D7_D909.7,14:15:00,136
es31FD909_D7_D909.7,14:20:00,76
es31FD909_D7_D909.7,14:25:00,104
es31FD909_D7_D909.7,14:30:00,156
es31FD909_D7_D909.7,14:35:00,152
es31FD909_D7_D909.7,14:40:00,116
es31FD909_D7_D909.7,14:45:00,212
es31FD909_D7_D909.7,14:50:00,164
es31FD909_D7_D909.7,14:55:00,96
es31FD909_D7_D909.7,15:00:00,160
es31FD909_D7_D909.7,15:05:00,100
es31FD909_D7_D909.7,15:10:00,164
es31FD909_D7_D909.7,15:15:00,180
es31FD909_D7_D909.7,15:20:00,132
es31FD909_D7_D909.7,15:25:00,152
es31FD909_D7_D909.7,15:30:00,160
es31FD909_D7_D909.7,15:35:00,168
es31FD909_D7_D909.7,15:40:00,144
es31FD909_D7_D909.7,15:45:00,228
es31FD909_D7_D909.7,15:50:00,188
es31FD909_D7_D909.7,15:55:00,180
es31FD909_D7_D909.7,16:00:00,184
es31FD909_D7_D909.7,16:05:00,84
es31FD909_D7_D909.7,16:10:00,144
es31FD909_D7_D909.7,16:15:00,204
es31FD909_D7_D909.7,16:20:00,172
es31FD909_D7_D909.7,16:25:00,184
es31FD909_D7_D909.7,16:30:00,196
es31FD909_D7_D909.7,16:35:00,208
es31FD909_D7_D909.7,16:40:00,228
es31FD909_D7_D909.7,16:45:00,140
es31FD909_D7_D909.7,16:50:00,164
es31FD909_D7_D909.7,16:55:00,216
es31FD909_D7_D909.7,17:00:00,196
es31FD909_D7_D909.7,17:05:00,232
es31FD909_D7_D909.7,17:10:00,172
es31FD909_D7_D909.7,17:15:00,196
es31FD909_D7_D909.7,17:20:00,212
es31FD909_D7_D909.7,17:25:00,136
es31FD909_D7_D909.7,17:30:00,204
es31FD909_D7_D909.7,17:35:00,164
es31FD909_D7_D909.7,17:40:00,192
es31FD909_D7_D909.7,17:45:00,208
es31FD909_D7_D909.7,17:50:00,220
es31FD909_D7_D909.7,17:55:00,200
es31FD909_D7_D909.7,18:00:00,240
es31FD909_D7_D909.7,18:05:00,212
es31FD909_D7_D909.7,18:10:00,184
es31FD909_D7_D909.7,18:15:00,180
es31FD909_D7_D909.7,18:20:00,196
es31FD909_D7_D909.7,18:25:00,164
es31FD909_D7_D909.7,18:30:00,168
es31FD909_D7_D909.7,18:35:00,192
es31FD909_D7_D909.7,18:40:00,188
es31FD909_D7_D909.7,18:45:00,256
es31FD909_D7_D909.7,18:50:00,232
es31FD909_D7_D909.7,18:55:00,156
es31FD909_D7_D909.7,19:00:00,104
es31FD909_D7_D909.7,19:05:00,72
es31FD909_D7_D909.7,19:10:00,96
es31FD909_D7_D909.7,19:15:00,168
es31FD909_D7_D909.7,19:20:00,72
es31FD909_D7_D909.7,19:25:00,128
es31FD909_D7_D909.7,19:30:00,76
es31FD909_D7_D909.7,19:35:00,160
es31FD909_D7_D909.7,19:40:00,60
es31FD909_D7_D909.7,19:45:00,116
es31FD909_D7_D909.7,19:50:00,116
es31FD909_D7_D909.7,19:55:00,84
es31FD909_D7_D909.7,20:00:00,100
es31FD909_D7_D909.7,20:05:00,72
es31FD909_D7_D909.7,20:10:00,88
es31FD909_D7_D909.7,20:15:00,92
es31FD909_D7_D909.7,20:20:00,108
es31FD909_D7_D909.7,20:25:00,72
es31FD909_D7_D909.7,20:30:00,84
es31FD909_D7_D909.7,20:35:00,76
es31FD909_D7_D909.7,20:40:00,80
es31FD909_D7_D909.7,20:45:00,60
es31FD909_D7_D909.7,20:50:00,28
es31FD909_D7_D909.7,20:55:00,56
es31FD909_D7_D909.7,21:00:00,24
es31FD909_D7_D909.7,21:05:00,76
es31FD909_D7_D909.7,21:10:00,8
es31FD909_D7_D909.7,21:15:00,96
es31FD909_D7_D909.7,21:20:00,48
es31FD909_D7_D909.7,21:25:00,64
es31FD909_D7_D909.7,21:30:00,92
es31FD909_D7_D909.7,21:35:00,32
es31FD909_D7_D909.7,21:40:00,48
es31FD909_D7_D909.7,21:45:00,52
es31FD909_D7_D909.7,21:50:00,48
es31FD909_D7_D909.7,21:55:00,44
es31FD909_D7_D909.7,22:00:00,64
es31FD909_D7_D909.7,22:05:00,68
es31FD909_D7_D909.7,22:10:00,60
es31FD909_D7_D909.7,22:15:00,40
es31FD909_D7_D909.7,22:20:00,76
es31FD909_D7_D909.7,22:25:00,28
es31FD909_D7_D909.7,22:30:00,40
es31FD909_D7_D909.7,22:35:00,20
es31FD909_D7_D909.7,22:40:00,24
es31FD909_D7_D909.7,22:45:00,52
es31FD909_D7_D909.7,22:50:00,4
es31FD909_D7_D909.7,22:55:00,56
es31FD909_D7_D909.7,23:00:00,24
es31FD909_D7_D909.7,23:05:00,40
es31FD909_D7_D909.7,23:10:00,8
es31FD909_D7_D909.7,23:15:00,24
es31FD909_D7_D909.7,23:20:00,28
es31FD909_D7_D909.7,23:25:00,20
es31FD909_D7_D909.7,23:30:00,36
es31FD909_D7_D909.7,23:35:00,28
es31FD909_D7_D909.7,23:40:00,20
es31FD909_D7_D909.7,23:45:00,0
es31FD909_D7_D909.7,23:50:00,4
es31FD909_D7_D909.7,23:55:00,8
es31FD910_D1_D910.1,00:05:00,36
es31FD910_D1_D910.1,00:10:00,36
es31FD910_D1_D910.1,00:15:00,0
es31FD910_D1_D910.1,00:20:00,24
es31FD910_D1_D910.1,00:25:00,12
es31FD910_D1_D910.1,00:30:00,24
es31FD910_D1_D910.1,00:35:00,48
es31FD910_D1_D910.1,00:40:00,12
es31FD910_D1_D910.1,00:45:00,12
es31FD910_D1_D910.1,00:50:00,40
es31FD910_D1_D910.1,00:55:00,8
es31FD910_D1_D910.1,01:00:00,12
es31FD910_D1_D910.1,01:05:00,0
es31FD910_D1_D910.1,01:10:00,24
es31FD910_D1_D910.1,01:15:00,12
es31FD910_D1_D910.1,01:20:00,16
es31FD910_D1_D910.1,01:25:00,8
es31FD910_D1_D910.1,01:30:00,24
es31FD910_D1_D910.1,01:35:00,0
es31FD910_D1_D910.1,01:40:00,0
es31FD910_D1_D910.1,01:45:00,0
es31FD910_D1_D910.1,01:50:00,12
es31FD910_D1_D910.1,01:55:00,12
es31FD910_D1_D910.1,02:00:00,24
es31FD910_D1_D910.1,02:05:00,16
es31FD910_D1_D910.1,02:10:00,20
es31FD910_D1_D910.1,02:15:00,0
es31FD910_D1_D910.1,02:20:00,24
es31FD910_D1_D910.1,02:25:00,16
es31FD910_D1_D910.1,02:30:00,20
es31FD910_D1_D910.1,02:35:00,36
es31FD910_D1_D910.1,02:40:00,12
es31FD910_D1_D910.1,02:45:00,24
es31FD910_D1_D910.1,02:50:00,16
es31FD910_D1_D910.1,02:55:00,20
es31FD910_D1_D910.1,03:00:00,0
es31FD910_D1_D910.1,03:05:00,28
es31FD910_D1_D910.1,03:10:00,20
es31FD910_D1_D910.1,03:15:00,24
es31FD910_D1_D910.1,03:20:00,16
es31FD910_D1_D910.1,03:25:00,16
es31FD910_D1_D910.1,03:30:00,16
es31FD910_D1_D910.1,03:35:00,28
es31FD910_D1_D910.1,03:40:00,44
es31FD910_D1_D910.1,03:45:00,36
es31FD910_D1_D910.1,03:50:00,64
es31FD910_D1_D910.1,03:55:00,40
es31FD910_D1_D910.1,04:00:00,28
es31FD910_D1_D910.1,04:05:00,44
es31FD910_D1_D910.1,04:10:00,72
es31FD910_D1_D910.1,04:15:00,40
es31FD910_D1_D910.1,04:20:00,16
es31FD910_D1_D910.1,04:25:00,68
es31FD910_D1_D910.1,04:30:00,36
es31FD910_D1_D910.1,04:35:00,40
es31FD910_D1_D910.1,04:40:00,32
es31FD910_D1_D910.1,04:45:00,48
es31FD910_D1_D910.1,04:50:00,52
es31FD910_D1_D910.1,04:55:00,28
es31FD910_D1_D910.1,05:00:00,52
es31FD910_D1_D910.1,05:05:00,48
es31FD910_D1_D910.1,05:10:00,104
es31FD910_D1_D910.1,05:15:00,64
es31FD910_D1_D910.1,05:20:00,92
es31FD910_D1_D910.1,05:25:00,116
es31FD910_D1_D910.1,05:30:00,116
es31FD910_D1_D910.1,05:35:00,112
es31FD910_D1_D910.1,05:40:00,136
es31FD910_D1_D910.1,05:45:00,112
es31FD910_D1_D910.1,05:50:00,132
es31FD910_D1_D910.1,05:55:00,208
es31FD910_D1_D910.1,06:00:00,176
es31FD910_D1_D910.1,06:05:00,200
es31FD910_D1_D910.1,06:10:00,184
es31FD910_D1_D910.1,06:15:00,276
es31FD910_D1_D910.1,06:20:00,348
es31FD910_D1_D910.1,06:25:00,356
es31FD910_D1_D910.1,06:30:00,388
es31FD910_D1_D910.1,06:35:00,504
es31FD910_D1_D910.1,06:40:00,560
es31FD910_D1_D910.1,06:45:00,652
es31FD910_D1_D910.1,06:50:00,640
es31FD910_D1_D910.1,06:55:00,588
es31FD910_D1_D910.1,07:00:00,608
es31FD910_D1_D910.1,07:05:00,704
es31FD910_D1_D910.1,07:10:00,544
es31FD910_D1_D910.1,07:15:00,516
es31FD910_D1_D910.1,07:20:00,568
es31FD910_D1_D910.1,07:25:00,564
es31FD910_D1_D910.1,07:30:00,560
es31FD910_D1_D910.1,07:35:00,608
es31FD910_D1_D910.1,07:40:00,552
es31FD910_D1_D910.1,07:45:00,436
es31FD910_D1_D910.1,07:50:00,524
es31FD910_D1_D910.1,07:55:00,544
es31FD910_D1_D910.1,08:00:00,396
es31FD910_D1_D910.1,08:05:00,636
es31FD910_D1_D910.1,08:10:00,636
es31FD910_D1_D910.1,08:15:00,600
es31FD910_D1_D910.1,08:20:00,536
es31FD910_D1_D910.1,08:25:00,548
es31FD910_D1_D910.1,08:30:00,344
