name,node_type,lat,lon,Monday_mean,Monday_std,Tuesday_mean,Tuesday_std,Wednesday_mean,Wednesday_std,Thursday_mean,Thursday_std,Friday_mean,Friday_std
E-Fitness Zugló,gym,47.516082,19.109111,13.75,19.52188942358466,13.916666666666666,24.53215010733647,14.333333333333334,19.787762772874437,11.75,15.092078496129462,4.333333333333333,12.270108212870642
Libra Bookstore,book_store,47.4929335,19.0703985,23.458333333333332,34.527741463286524,13.791666666666666,22.37740520902477,19.708333333333332,30.148907065136246,21.333333333333332,32.26539253682738,13.083333333333334,22.496141644488482
Ecsetbolt,home_goods_store,47.5019966,19.0227983,11.041666666666666,20.050933408586133,6.25,12.603736218545144,14.791666666666666,27.328219796068353,14.166666666666666,25.31742921827219,11.666666666666666,24.224069756247722
Truck wash Vedox,car_wash,47.37566210000001,19.1265992,28.208333333333332,24.617031987810574,37.541666666666664,20.338754400295894,45.0,34.52655982476872,43.875,32.75580419304849,41.041666666666664,30.996611597972375
Party-Co Kft.,meal_delivery,47.445413,19.144711899999997,24.25,35.48385783235339,22.0,32.873494895837695,18.333333333333332,26.997942308422118,24.5,34.77187560850483,24.5,36.85218220585225
Óratorony Gyógyszertár,pharmacy,47.5794333,19.1149551,27.0,30.72458299147443,29.291666666666668,33.12536687427862,24.208333333333332,27.030814463414817,24.416666666666668,30.399995431286207,19.75,20.92098229051399
Ipark étterem és kávézó,cafe,47.5944645,19.104712300000003,9.666666666666666,22.24235199393765,11.083333333333334,24.963167311505607,12.375,27.10598411790282,12.125,25.222860827696238,10.375,20.830291444592575
Fuji Restaurant,restaurant,47.530043,19.010345899999997,16.333333333333332,19.59095596328968,15.75,18.7533330370897,23.875,30.86302061799309,19.708333333333332,23.145336403306437,15.708333333333334,18.59318684954847
Patronbolt.hu,electronics_store,47.4839667,19.153609600000003,26.25,35.467414622439,28.666666666666668,38.90229927509284,23.416666666666668,32.05713215841714,22.375,30.59522361960006,22.958333333333332,31.870152136791287
Akvamarin gyanta szalon,beauty_salon,47.4876042,19.0747255,16.458333333333332,23.389775484647608,25.75,32.44257747672545,20.666666666666668,31.328457067372824,17.375,23.897023001481447,21.583333333333332,26.58463946634514
Bárdi Autó Lőrinc Center,car_repair,47.4342135,19.200369199999997,33.583333333333336,39.1076683301654,33.208333333333336,38.10072086661295,30.125,34.50883039165483,31.875,36.40891889358979,28.875,34.14224228625491
HUMANIC I Àrkád Shopping Center,shoe_store,47.502463,19.1370701,13.875,19.696261278053083,21.041666666666668,26.201907002269042,11.541666666666666,15.329653090950522,14.541666666666666,20.607399897987023,22.083333333333332,29.4235119514234
Csömör Auchan Posta,post_office,47.5405636,19.24353,14.833333333333334,21.723003680174823,23.666666666666668,29.59682790810904,23.125,29.4240724860898,23.708333333333332,28.8984993362785,25.291666666666668,32.92982332003755
Praktikumbútor Kft.,furniture_store,47.453421999999996,19.1635134,18.625,25.597546269125093,27.25,40.140638177952944,15.041666666666666,24.175537165122563,0.0,0.0,0.0,0.0
KiK Textiles and Non-Food GmbH.,clothing_store,47.5619458,19.106419199999998,21.875,25.855870545519572,25.583333333333332,29.867647863346875,23.583333333333332,27.31592433402579,24.666666666666668,30.04256239996108,27.5,32.41913015489465
Szederinda Gluténmentes Önkiszolgáló Étterem,restaurant,47.4702967,19.1119247,7.958333333333333,20.048855259645677,8.833333333333334,23.348209543536502,10.25,25.622662495012758,8.666666666666666,20.15495527710797,10.166666666666666,26.507336510650948
Libri Allee Könyvesbolt,book_store,47.476114200000005,19.049185,15.208333333333334,19.606502251945795,22.208333333333332,27.434739484011065,23.625,30.697193818545262,23.583333333333332,27.76075867519154,22.916666666666668,26.81870719396361
Allee Gyógyszertár,pharmacy,47.476114200000005,19.049185,29.416666666666668,30.84087745545224,31.416666666666668,33.452599135028194,30.625,32.36615065671748,30.0,32.11048634532547,29.75,30.13476674319326
SPAR partner,supermarket,47.5114487,19.052219,28.875,28.062894392180336,32.083333333333336,31.37264820756379,31.958333333333332,29.894925944417764,30.416666666666668,29.097417793031433,30.541666666666668,29.08748179582107
Férfi Fodrászat,hair_care,47.4840061,19.1285984,31.208333333333332,35.00116565519243,29.125,33.72105240054053,31.75,37.80459628140473,32.0,36.11324780003409,29.458333333333332,32.8151123298736
"Kamaraerdei tanösvény, Budapest",park,47.4355697,18.983945499999997,5.208333333333333,5.58255591602588,4.916666666666667,4.795107460271933,2.0,2.753785273643051,4.833333333333333,5.580223014261069,6.708333333333333,7.71621218964043
Álbáná Pékség,bakery,47.441858200000006,19.1028344,21.291666666666668,18.408510637444,22.958333333333332,18.269918734235123,22.875,20.781226503746115,20.375,18.352594049161915,19.083333333333332,15.080110152854397
Nyiry Autójavító,car_repair,47.5198491,18.9910721,22.583333333333332,34.87348164755309,24.875,33.40947033901216,22.458333333333332,32.704458369192146,23.291666666666668,33.270957263388475,12.0,17.872231720371875
SPAR szupermarket,supermarket,47.4881695,19.1352946,30.25,28.85054881049348,36.333333333333336,34.72351108719022,35.083333333333336,33.742797585394264,35.083333333333336,33.88573528131794,28.833333333333332,27.55096287891869
Shell,bakery,47.513391799999994,19.1512037,35.125,29.027734582636654,42.875,35.93780796969491,35.5,28.10397362177337,46.041666666666664,37.351348889817736,41.25,33.74073947026058
KeloN Szépségszalon,hair_care,47.4647182,19.026719600000003,15.666666666666666,22.09763687717661,11.333333333333334,13.588189316052706,23.125,30.400537961248865,18.166666666666668,20.570340028518945,24.0,27.646579052991953
Benue Pharmacy,pharmacy,47.5591985,19.120864800000003,23.833333333333332,26.540325711808606,32.125,35.6187128955179,23.958333333333332,25.66852671831574,25.458333333333332,31.533023914972414,22.75,24.86505244984079
"Budapest, Déli pályaudvar",transit_station,47.5003657,19.0238297,37.583333333333336,28.654430528085683,40.291666666666664,30.56206685673525,41.875,31.056819567796484,44.208333333333336,31.805370571999664,45.25,32.53235568886254
Haris Travel Club Kft.,travel_agency,47.496824200000006,19.0574832,13.291666666666666,19.05360675975957,21.416666666666668,31.408486998828128,22.916666666666668,33.14980727277645,23.541666666666668,37.14159748703452,22.166666666666668,33.219806675469314
HUMANIC I KIKA,shoe_store,47.4508783,18.9688215,11.625,15.054934130266616,14.5,17.52379334885382,15.208333333333334,18.87895469975908,17.208333333333332,20.964213886737774,17.833333333333332,21.448905695991943
Mypet Díszállat-kereskedés,pet_store,47.5086794,19.0271826,0.0,0.0,18.041666666666668,24.19965421010988,20.083333333333332,27.31439892966508,23.041666666666668,31.880609528189524,25.416666666666668,34.072125296526806
Burger King,restaurant,47.4875212,19.0580757,26.666666666666668,27.164110309172447,28.291666666666668,25.82711618736315,32.291666666666664,31.07447930197526,32.166666666666664,31.520716291917534,33.666666666666664,33.83251230530906
Benue Mint Pharmacy,pharmacy,47.441789299999996,19.110258899999998,29.208333333333332,33.64642027351829,28.833333333333332,33.56916574609635,35.791666666666664,40.80030552037025,25.583333333333332,29.317111992069677,25.375,30.30375733029377
OMV - SPAR Express,gas_station,47.486663799999995,19.023985800000002,38.583333333333336,23.198269810962675,40.291666666666664,24.054589247976963,41.875,26.078906706378625,48.25,27.368244980877627,52.666666666666664,29.15714130172725
McCafé,cafe,47.4893475,19.0708756,26.25,29.639852113891077,24.333333333333332,29.626377136299038,28.875,31.35058811250596,33.291666666666664,35.70303344566428,25.583333333333332,29.53799342466505
Tusor Épületgépészeti és Fűtéstechnikai Kereskedelmi Kft.,store,47.4317071,19.211134100000002,16.833333333333332,23.231922482270427,18.125,25.834912586136873,21.708333333333332,31.012738198288066,19.25,25.945857087404146,14.291666666666666,19.70718812740389
SPAR szupermarket,supermarket,47.585064,19.116343,21.75,25.778301599083935,24.916666666666668,28.320953177619018,23.666666666666668,26.596783431251396,25.791666666666668,29.02438510210949,24.333333333333332,25.756336868601657
"Bubbles mosoda , IX. Vaskapu",laundry,47.4778049,19.071215,38.958333333333336,28.286450181825376,43.416666666666664,34.91527443525096,34.916666666666664,32.76674720234253,32.125,28.024264040291943,33.208333333333336,29.081751389641045
Veres-M Kft.,hardware_store,47.516718,19.140778899999997,20.458333333333332,29.342771918973316,23.625,34.37878767011232,22.291666666666668,33.3247645236325,21.166666666666668,31.333776592609382,14.708333333333334,26.921922861407126
MÓKA Kávézó (Módszertani Kabinet),cafe,47.509386799999994,19.0318167,28.916666666666668,28.476476646913714,39.166666666666664,41.06160683114526,40.333333333333336,40.477016798288005,43.0,37.92866110652119,34.166666666666664,30.23472984646777
BENU Gyógyszertár,pharmacy,47.4835167,19.2383789,30.791666666666668,31.498649662414984,29.666666666666668,26.871091447046872,27.125,22.351943427809584,18.916666666666668,14.366966354182855,33.916666666666664,26.79072704417623
Dedeó Autómechanika,car_repair,47.437007799999996,19.194501100000004,10.833333333333334,15.960019493165483,17.041666666666668,27.585441762317714,12.0,19.69560018548982,12.5,20.516253719104437,8.666666666666666,14.493293468206442
Matrac Király,furniture_store,47.457506099999996,19.051807399999998,13.416666666666666,18.07834032451234,13.083333333333334,20.107868830109492,14.0,19.621416870348583,16.75,23.15032397181517,16.666666666666668,26.042699979499478
Head Squash Club,gym,47.457736,19.050700699999997,23.333333333333332,20.090766259376192,34.208333333333336,32.094884284294004,33.708333333333336,29.541607898390065,20.333333333333332,17.855126870329308,29.375,26.65334953934808
Buffalo Steak House,restaurant,47.4282219,19.1196317,14.166666666666666,17.915697648214046,15.583333333333334,21.240520761559075,15.875,19.666622528199056,16.208333333333332,20.956262323123262,25.041666666666668,31.661594988601287
Praktiker,hardware_store,47.452835799999995,18.971487699999997,18.375,19.084925333885906,20.5,21.575449010391416,20.416666666666668,21.31102349072475,21.375,22.283799234720576,21.125,22.072442282931295
Posh-Profil Kereskedelmi és Szolgáltató Kft.,furniture_store,47.550275799999994,19.0287751,29.083333333333332,34.946288151326684,29.583333333333332,35.75485592506593,29.958333333333332,36.2531368374594,32.5,39.66631652506528,24.833333333333332,31.507494699233423
Masjid Dar Al-Salam مسجد,mosque,47.47974310000001,19.0507795,1.7916666666666667,5.29920722582371,2.75,6.378675411086537,2.4166666666666665,5.957604850571709,2.4166666666666665,6.428560405634288,10.166666666666666,26.65781102958172
ISBN könyv+galéria,art_gallery,47.4952033,19.0730002,0.0,0.0,10.75,18.04450516546981,11.166666666666666,22.232983505493713,6.5,11.492751338706208,6.166666666666667,9.813539400010352
Fressnapf,pet_store,47.581232299999996,19.1623366,27.916666666666668,30.807083420682474,35.416666666666664,39.78475070788918,24.291666666666668,28.280557465431187,29.666666666666668,33.231093204340354,23.416666666666668,28.45012692805117
Autó-Fordul Kft.,car_repair,47.4249992,19.168662899999998,15.375,21.553832799141162,18.458333333333332,24.42331394157822,23.0,32.52178756874638,23.166666666666668,34.092602651536524,20.583333333333332,28.15569312866504
Gadácsi Gumi Kft.,car_repair,47.5902291,19.0500309,18.666666666666668,29.295430056959773,16.666666666666668,23.05548862105411,25.833333333333332,35.26999039158109,17.5,24.814310387355118,18.833333333333332,25.046068664673818
WestEnd rooftop park,park,47.51361179999999,19.059566399999998,9.208333333333334,11.965154848791366,8.75,10.409330750181141,9.166666666666666,11.257096527178854,10.916666666666666,13.15268244714954,19.125,21.36451984794728
"Á.H.O.K. Állatorvosi Hematológiai és Onkológiai Központ, Állatpatika",veterinary_care,47.504711799999995,19.1346685,19.291666666666668,25.097276025275907,29.791666666666668,39.772246569966626,19.083333333333332,30.124625401082678,21.541666666666668,27.285495485493545,15.833333333333334,22.835766293738036
"Mini Oázis Büfé, pi víz",bar,47.5463393,19.0432065,20.875,25.17490897037498,22.958333333333332,27.41726823048245,24.125,25.884861244879538,26.041666666666668,33.94785114292541,26.416666666666668,32.13113322343646
Jenői FALÓ Büfé,cafe,47.6104403,18.986787600000003,2.0,4.725815626252608,3.375,8.214887400323878,1.5416666666666667,3.5937349033499335,2.3333333333333335,6.420453428086074,1.5833333333333333,3.946693412071539
Nuki Pékség,bakery,47.5988785,19.014594,9.916666666666666,13.56747540587006,10.0,10.16530045465127,0.0,0.0,13.083333333333334,13.723206217531267,11.375,10.938511857957035
Stream Audio Kft.,electronics_store,47.5301093,19.1096828,0.0,0.0,21.333333333333332,33.68316427468707,18.291666666666668,29.56557565630828,20.791666666666668,33.901793421915336,0.0,0.0
Tina pékség,bakery,47.5386719,19.136104500000002,29.416666666666668,22.812490487060423,26.75,24.292059745247347,29.791666666666668,26.294770022868722,36.333333333333336,28.56231005285734,25.416666666666668,23.13892223553686
The Rusty Coffee Buda,cafe,47.516351,19.004514,21.166666666666668,25.17384003727326,21.583333333333332,26.089456150372747,20.958333333333332,24.429284282507247,21.75,26.019624004457356,25.583333333333332,31.0857907875751
Autodvd.hu,department_store,47.4631272,18.9792234,20.791666666666668,28.73148558444009,28.416666666666668,37.33621640653423,27.666666666666668,36.50418545256907,28.75,38.18622133702155,19.875,30.601351413513314
Haberkorn Fairtool Kft.,clothing_store,47.4851382,19.1946155,26.583333333333332,37.753495055277845,30.5,43.32916646632689,29.583333333333332,42.078217510832005,28.541666666666668,40.58630635927454,17.458333333333332,34.07831564532235
Erzsébet Teher Fuvarozó és Fuvarszervező Kkt.,moving_company,47.447336,19.103889000000002,56.958333333333336,6.973038354181689,56.0,6.0,73.625,11.335094838597515,51.291666666666664,17.02566485893837,54.416666666666664,27.1598917932716
Kispest Swimming Pool,spa,47.460442,19.151154000000002,26.041666666666668,24.16864216063635,30.625,29.080079808464532,29.958333333333332,29.687931283416987,30.208333333333332,29.727903792378115,25.75,23.26164582884596
Kordován Gyógyszertár,pharmacy,47.5869509,19.113907100000002,18.5,21.45149567435023,21.958333333333332,29.841915664976263,19.916666666666668,21.13826835123655,23.083333333333332,27.93133942764332,18.625,20.039154381693187
Fortuna Gyógyszertár,pharmacy,47.503158299999996,19.0697355,14.916666666666666,17.686898792295075,22.5,29.905406423142512,18.416666666666668,21.546300275350184,18.416666666666668,21.876388844799976,18.25,19.902365856014875
Cserfalvi Cukrászda,bakery,47.5858362,19.048126800000002,12.5,18.067004916882784,14.416666666666666,20.68597887996172,19.791666666666668,28.489733774739904,15.5,22.124646889837585,17.291666666666668,27.71654013801546
Árnyas Gyógyszertár,pharmacy,47.5176782,18.9817659,20.708333333333332,23.50616792579249,29.041666666666668,32.989239617723165,23.375,28.289887032883914,24.583333333333332,27.28540004389812,25.208333333333332,27.79685109064614
Tétény Car House Kft.,car_dealer,47.409563500000004,19.0185055,12.541666666666666,19.36702344766026,16.375,24.509883210656064,17.5,24.4455176532086,18.416666666666668,27.267069067935324,16.166666666666668,22.259205336719056
Bárdi Autó I. ker.,car_repair,47.5070954,19.032020899999996,17.75,22.13264933682063,17.375,20.784233808346173,21.791666666666668,27.489360315503077,17.375,24.025702383073007,25.708333333333332,33.22207996532159
Nova Szépségszalon,beauty_salon,47.580141600000005,19.0413026,27.875,30.602712978862947,18.875,19.915053979339348,28.791666666666668,30.74895549264867,26.583333333333332,27.408813464934152,26.333333333333332,32.342782124541415
Óhegyi Patika,pharmacy,47.479316,19.153184500000002,22.5,27.305371876854807,22.291666666666668,28.33648879487757,25.166666666666668,30.578678119819955,19.916666666666668,21.55790007295598,17.291666666666668,21.23573867851604
ALDI,store,47.580003600000005,19.1574278,22.916666666666668,23.255674337436204,28.916666666666668,29.42917581056066,29.125,28.960191786887968,35.0,33.217716156693655,36.875,36.040847774897486
Boróka Fagyizó,cafe,47.5468362,19.0431565,10.333333333333334,14.876342142998578,11.125,15.360426697632242,10.625,15.010586541948763,10.916666666666666,17.40430183093313,11.958333333333334,16.528962375848707
TT Parts Hungary Kft.,car_repair,47.516064,19.2655612,23.791666666666668,32.260630246306235,29.875,39.4781717112972,25.916666666666668,34.12344827566849,27.541666666666668,36.2307180518901,18.875,24.755996748262834
Mogyoródi úti Sportpálya,park,47.5196703,19.132969600000003,8.458333333333334,9.99991319406768,7.25,9.243240773668076,8.75,10.583989480972349,9.208333333333334,11.112977273840205,10.083333333333334,12.58278144485109
Kärcher Magyarország,laundry,47.470033,19.020006,21.416666666666668,28.12608022616889,21.208333333333332,27.892620240645893,23.125,30.224593325083244,24.458333333333332,33.45641339447823,16.625,23.111707891600453
Full House Étterem,restaurant,47.53028320000001,18.978752899999996,13.708333333333334,16.865841135923883,15.75,19.2142525225417,15.583333333333334,19.085152751695635,16.458333333333332,20.04573763228039,17.583333333333332,21.29928924218417
GRÁNIT Bank - A DigitálisBank,atm,47.472888,19.071088699999997,26.583333333333332,38.197858433279855,29.125,41.81836966772696,28.708333333333332,41.43617498300516,27.625,39.60725154564502,22.875,32.89543091373025
H&M,clothing_store,47.6062427,19.115577899999998,12.416666666666666,14.812485349266078,13.333333333333334,15.881505666095462,14.333333333333334,17.745108872274887,14.708333333333334,17.43435106971929,16.458333333333332,19.758920278080875
Oxigénvitál Center,spa,47.539638599999996,19.0833841,16.875,23.948403739428368,30.708333333333332,39.85858247883663,29.166666666666668,35.29006785044326,28.333333333333332,36.981602032482165,13.583333333333334,16.881737338187545
Kinnarps Hungary Kft.,furniture_store,47.528604,19.064787,16.291666666666668,28.405514673895432,21.791666666666668,38.0700879592131,16.208333333333332,28.197191300238085,22.0,38.45993586404776,12.625,22.062057360998768
Westnotebook - Laptop outlet,electronics_store,47.508865,19.066476,16.625,26.04773262685257,22.291666666666668,33.70519144813682,25.416666666666668,37.080898796490295,20.375,29.267178004265006,13.541666666666666,19.328259032365594
aquincum Pharmacy,pharmacy,47.53679,19.0452356,25.5,28.188354569455335,35.25,38.346284044219985,35.708333333333336,38.55999564171252,35.333333333333336,38.997507042829746,24.125,28.61135045746705
Bubbles Önkiszolgáló Mosoda,laundry,47.4778049,19.071215,38.958333333333336,28.286450181825376,43.416666666666664,34.91527443525096,34.916666666666664,32.76674720234253,32.125,28.024264040291943,33.208333333333336,29.081751389641045
Szent István Pharmacy,pharmacy,47.5123083,19.0496513,19.291666666666668,22.84454560478034,25.5,28.651643350193137,20.0,24.0762677063258,24.75,30.62032277208499,17.625,20.645444412751207
MKB Bank,bank,47.5108812,19.0551176,22.833333333333332,30.061973026104297,27.083333333333332,39.21619209232613,22.958333333333332,33.12788247416702,25.291666666666668,36.55529962338642,21.125,33.067245248634386
Ezercikk Vegyeskereskedő Bt.,hardware_store,47.4420112,19.113113000000002,0.0,0.0,11.833333333333334,24.580932086115492,11.541666666666666,19.73993238477669,9.708333333333334,15.70954902457596,10.666666666666666,17.148048155855978
DIBO self-service car wash,car_wash,47.4163245,19.1580192,15.208333333333334,15.992131311644762,15.0,15.362291495737216,13.208333333333334,15.689644054456926,14.708333333333334,15.202738696987755,25.708333333333332,26.037599682425075
"Életerő Mozgásközpont Gyógytorna, Jóga",gym,47.510766,19.053535800000002,16.458333333333332,22.71376081928212,32.083333333333336,31.388581611082007,20.458333333333332,28.489733774739904,22.75,29.4805726990957,14.083333333333334,17.988229176016432
Magic Tools Kft. - óbudai munkavédelmi szaküzlet,clothing_store,47.564972999999995,19.022082,19.416666666666668,25.053137971564006,25.625,31.127175292124832,17.333333333333332,25.042741241503272,22.916666666666668,29.207471456613444,23.125,33.9157196837494
Angels' Garden Egészségközpont,spa,47.5026645,19.0649796,6.416666666666667,7.740137093244681,18.666666666666668,24.565671621639456,19.375,26.970373406140794,19.708333333333332,30.139231308858708,6.25,7.827568800932594
kik textil-diskont,clothing_store,47.5047847,19.0929858,12.583333333333334,16.5174570951127,19.666666666666668,27.640047435238277,23.666666666666668,28.178991386413312,23.583333333333332,28.65733859861302,18.75,25.35785545611721
Royal Crown Patika Bt.,pharmacy,47.509427,19.033744,17.75,24.609026121865664,27.208333333333332,29.372576732198507,21.666666666666668,26.20061492068883,24.625,30.457364325671165,20.208333333333332,23.95999994203302
Memories Cafe,cafe,47.519972700000004,19.0908371,22.083333333333332,27.75925771501985,22.333333333333332,27.002571893967602,23.833333333333332,30.624971655315683,21.083333333333332,28.568509275463118,25.083333333333332,29.346942865578956
Animal Health Center,veterinary_care,47.4167669,19.0776543,34.083333333333336,37.299370712594545,29.333333333333332,30.503642769712314,28.125,29.659614096163377,32.125,34.2360829389111,27.916666666666668,30.50535016827194
Self-service car wash,car_wash,47.4103164,19.022512,22.458333333333332,19.369174751536413,20.791666666666668,14.065262074423718,22.791666666666668,14.404800029465486,25.083333333333332,19.0654938450478,37.416666666666664,26.985978869693714
Kövér Lajos Street soccer field,park,47.5120098,19.1180675,16.958333333333332,18.642422872458276,18.125,20.743096241079023,26.458333333333332,31.984344043436142,13.166666666666666,14.102797200870787,12.291666666666666,12.367562299104147
Áruház patika,pharmacy,47.457876,19.146524600000003,24.666666666666668,27.154905429569972,26.166666666666668,28.000992045917865,31.041666666666668,35.48882355365168,28.875,32.255894164219555,27.416666666666668,29.19462945284439
Holcz-Glass Car Glass Ltd,car_repair,47.515414,19.139393300000002,14.833333333333334,22.749847374335406,11.625,17.953208858957034,0.0,0.0,17.708333333333332,26.671581578318317,13.083333333333334,23.86230756281174
RIASZTOSZEREK.HU,department_store,47.4408656,19.036868600000002,18.583333333333332,26.38641801297697,23.166666666666668,32.48931448269654,19.958333333333332,28.259923281723342,20.333333333333332,30.287052605949555,14.541666666666666,25.560352055913125
Struktúra Coop Zrt.,accounting,47.464775599999996,19.0425975,20.25,29.07210862665452,25.708333333333332,37.334612143276495,22.666666666666668,32.457236823584076,23.125,33.2030526959997,14.708333333333334,23.098483295566304
IMO Autómosó,car_wash,47.473034999999996,19.0272165,31.333333333333332,31.027765343676013,32.666666666666664,32.539292487015686,30.375,28.981046248654767,32.125,31.797946081468847,40.625,40.37100083393194
SSH Shop - Safety Systems Hungária Kft.,clothing_store,47.5505804,19.1409106,16.541666666666668,23.811725344646675,20.333333333333332,28.97220890593068,16.541666666666668,25.069867648013,20.875,31.629775660496446,15.125,22.102625221151143
Gyöngyi Szépségszalon,beauty_salon,47.439791899999996,19.102767800000002,17.666666666666668,19.578190814157356,20.708333333333332,21.70729364112952,19.541666666666668,22.60527071036507,25.916666666666668,31.335438759050785,17.875,19.71951761580389
MatracGuru,furniture_store,47.52070629999999,19.0691858,9.291666666666666,15.073373783669739,18.125,25.293794528829924,12.208333333333334,19.712473138148397,8.625,12.240004425380464,17.625,27.030557553751397
Dandár Thermal Bath,spa,47.47633,19.0710419,17.333333333333332,21.757501899089633,13.625,16.915999576337978,13.875,17.091207534870087,15.291666666666666,18.990083303895457,13.166666666666666,16.509256662719725
Gres-Massimo Kft.,furniture_store,47.5221843,19.153235000000002,17.75,23.694672396975655,16.458333333333332,21.88602896573266,15.833333333333334,21.277270083876413,16.791666666666668,22.340134225698424,19.916666666666668,26.94425830405349
Milk Cafe,cafe,47.5245851,19.0370279,15.791666666666666,21.189579134302996,18.958333333333332,23.603458727247773,20.625,27.664376160205265,18.875,24.58711129162323,15.958333333333334,28.289396079724916
BPiON Services Kft.,accounting,47.5401294,19.0704008,15.041666666666666,18.44017165200898,29.75,37.50249991667222,22.833333333333332,28.88290536324596,15.833333333333334,20.015965849513453,10.541666666666666,13.431862512531744
optimum Dentistry,dentist,47.4821905,19.0768866,27.5,29.14904229415894,28.791666666666668,31.328872687808104,30.791666666666668,33.68355084046547,25.458333333333332,29.894229051031832,15.75,25.40218166483606
Retr- Ó utca Állatorvosi Rendelő,veterinary_care,47.5049158,19.0591057,16.0,30.550504633038933,8.833333333333334,20.132201954966465,18.166666666666668,32.72061871189005,9.333333333333334,22.735190539973246,19.333333333333332,34.24746543744352
Heltai Fitness,gym,47.597302,19.055974,10.125,8.941068634863136,28.583333333333332,27.780263777645374,15.041666666666666,12.943721665562634,26.583333333333332,23.08844708699329,17.791666666666668,18.27789914684459
MagNet Bank,bank,47.478987599999996,19.051606399999997,13.083333333333334,19.47630326547851,18.083333333333332,28.127561611739868,13.083333333333334,19.228703948928942,14.083333333333334,20.49169886130045,12.5,19.693484540155236
Dentortho,dentist,47.5382123,19.067890600000002,9.333333333333334,15.739193823770714,12.833333333333334,15.632942425816353,22.083333333333332,32.01551273297924,6.083333333333333,6.626441143043695,5.791666666666667,8.504798482164185
Kunyhó confectionary,bakery,47.543481799999995,19.0902776,13.0,15.898113095584646,13.458333333333334,16.65077367238198,13.125,14.973066096606043,15.208333333333334,18.293849528066954,17.291666666666668,22.22888355021207
Vadászi pékség és kávézó,cafe,47.435162,19.1077217,8.875,20.392630409047285,15.125,20.447722978366077,14.708333333333334,26.54317107196417,11.708333333333334,17.8826712365786,12.75,20.938899206978384
Budapest Bank - Csepeli Fiók,atm,47.43395770000001,19.0704633,25.416666666666668,33.38152765960373,24.416666666666668,35.07125682885567,22.916666666666668,33.5160616554047,26.583333333333332,38.49990981230418,20.583333333333332,33.04910067695573
Dagály thermal baths,spa,47.5392594,19.061572299999998,21.833333333333332,21.2184406171194,20.291666666666668,19.13434775185423,22.208333333333332,20.64779884690429,21.958333333333332,20.679053747424927,21.708333333333332,20.8176190734889
Puszedli Cukrászda,bakery,47.4297473,19.2169079,0.0,0.0,10.458333333333334,16.57301814865221,8.708333333333334,12.604493797407688,8.458333333333334,13.025549146026648,9.166666666666666,17.803713719958044
Ó Utcai Gyógyszertár,pharmacy,47.5023241,19.055455600000002,16.625,20.391608772564595,29.375,32.894797587663206,20.583333333333332,23.405691378143246,20.0,23.569047498785352,25.875,30.63537239314493
OMV,gas_station,47.527643499999996,19.075625,53.458333333333336,34.37292923055713,53.416666666666664,34.527666040759584,53.833333333333336,33.81526611195337,56.333333333333336,35.69158008394822,50.083333333333336,28.85584381407382
Fúró Tibor Gumiszervíz,car_repair,47.4097852,19.072465700000002,23.5,31.103322437750386,24.166666666666668,33.25866637267479,27.666666666666668,37.23648151417579,26.208333333333332,34.80538651639363,23.25,31.770334695540534
Pikoló Söröző-Étterem,restaurant,47.4594564,19.0129346,8.208333333333334,15.118915213143508,8.416666666666666,11.45249851439511,11.833333333333334,16.44350597922745,11.25,20.765054779605084,13.0,18.1636083052533
Gyöngy,bar,47.510302,19.023834,9.833333333333334,15.910339056377422,8.708333333333334,14.87021398261938,17.041666666666668,27.94858250231823,0.0,0.0,17.666666666666668,31.011646557740566
City SPAR,supermarket,47.4851807,19.0649412,33.875,30.37722899914781,38.625,32.875792132408506,37.375,32.53691813412369,38.458333333333336,34.354741505196756,30.291666666666668,26.032798490024504
Örkény István emlék-telefonfülke,park,47.557643,18.928571899999998,13.833333333333334,15.456030825826172,12.458333333333334,13.447363950686476,11.791666666666666,11.62962870812688,11.333333333333334,12.287075413711035,11.333333333333334,11.788648023510678
D&D Vegyesbolt,supermarket,47.5118412,19.1465363,23.375,28.694965441112952,25.291666666666668,30.38294363436316,23.125,29.438229821101675,23.833333333333332,28.80779215574996,25.25,31.624423578409562
Vault 51 - Gamer Bar,bar,47.505804,19.060685,5.625,8.849729280228482,8.75,11.797775213996918,12.208333333333334,17.204600079306953,16.875,26.09008831593587,21.0,31.720130306583965
Bérautókirály.hu,car_rental,47.573558,19.089531899999997,25.791666666666668,32.354777038672694,27.333333333333332,34.54907942172829,24.083333333333332,29.630947598002255,26.708333333333332,33.04602745498399,29.375,37.081905403219686
Gálosi Fogorvosi Kft.,dentist,47.504274200000005,19.0895622,18.458333333333332,28.254762381273395,16.958333333333332,26.162121420523647,24.208333333333332,35.325839417564524,9.708333333333334,16.741861621562744,18.541666666666668,32.74774695388303
Burger King,restaurant,47.4720765,19.1097112,30.0,23.480488353808433,32.041666666666664,25.968697770371328,35.083333333333336,26.879230933111828,38.125,29.317674561033428,44.291666666666664,36.48912985016528
AnteMed Polyclinic,doctor,47.481918,19.052864000000003,7.583333333333333,20.221516318570725,22.666666666666668,37.360481200803015,12.083333333333334,27.484717976035743,7.541666666666667,21.640970339202035,16.916666666666668,20.874459407504556
Csillag Autóház,car_repair,47.582546,19.048704999999998,24.791666666666668,33.173758663873,29.541666666666668,39.642127388535656,25.625,33.76118641773913,26.583333333333332,35.425881154257205,15.125,26.35069970607991
